"","BPGSA_DiseaseGenes@score"
"GO:0051963",0.804563740508849
"GO:0050776",0.0154291642784342
"GO:0032814",0.291897697141222
"GO:0009154",0.191490771837964
"GO:0051964",0.943566704857916
"GO:0050777",0.16222106170118
"GO:0009155",0.970231461620699
"GO:0051965",0.899711721925258
"GO:0032816",0.0518526409630289
"GO:0050778",0.00029090008863613
"GO:0009156",0.892529670940341
"GO:0051966",0.00243142183991497
"GO:0032817",0.112695508615183
"GO:0050779",0.882063505021103
"GO:0009157",0.751396118463443
"GO:0097753",0.049957764272312
"GO:0051967",0.116077921380098
"GO:0009158",0.274823839969908
"GO:0051968",0.0064128651958743
"GO:0032819",0.193038459025214
"GO:0061193",0.257299270072993
"GO:0009159",0.752173913043478
"GO:0051969",0.0192742972139173
"GO:0061196",0.135041595902734
"GO:0061197",0.108687178968654
"GO:0061198",0.019345785196111
"GO:1902644",0.923432689797265
"GO:0042088",0.223779129564798
"GO:1902645",0.838682394173135
"GO:0009180",0.559429404698586
"GO:0009181",0.874880984122662
"GO:0051951",0.285714285714286
"GO:0045540",0.203202358798599
"GO:0009182",0.745733991879052
"GO:0051952",1.69460384681371e-08
"GO:0045541",0.112461164600572
"GO:0009183",0.377777777777778
"GO:0051953",0.000826386871641429
"GO:0045542",0.325343664237431
"GO:0106288",0.189024390243902
"GO:0051954",4.90616726940568e-07
"GO:0050727",0.0031392623377984
"GO:0106289",0.228571428571429
"GO:0009185",0.0057898779750974
"GO:0051955",0.000374644429672082
"GO:0050728",0.1518467502377
"GO:0038160",0.6
"GO:0009186",0.82062296988211
"GO:0051956",0.0883757229772819
"GO:0032847",0.00254234988889709
"GO:0050729",0.00671729792583228
"GO:0009187",0.0884039653907273
"GO:0051957",0.00534741778559192
"GO:0032848",0.206618582944421
"GO:0038162",0.252871210421065
"GO:0009188",0.622857330628391
"GO:0032849",0.00857842815394256
"GO:0042073",0.973379914356387
"GO:0009189",0.575757575757576
"GO:1902630",0.536417176549291
"GO:0038165",0.542431475293045
"GO:1902631",0.374728797875844
"GO:0038166",0.108893470190581
"GO:1902633",0.0911436344872878
"GO:0106272",0.103448275862069
"GO:0106273",0.204370179948586
"GO:0038169",0.310804013989168
"GO:1902635",0.165601555987774
"GO:0009170",0.74026715682441
"GO:0032831",0.165575207549116
"GO:0032832",0.44406779661017
"GO:0050714",0.0947995937297362
"GO:0009172",0.901616787065703
"GO:0051983",0.899073921181784
"GO:0009173",0.851526119653819
"GO:0032834",0.489796345375924
"GO:0051984",0.824950975937689
"GO:0032835",0.761852828813435
"GO:0009175",0.166403162055336
"GO:0051985",0.953619414192417
"GO:0032836",0.940315585000985
"GO:0009176",0.245231779714538
"GO:0009177",0.356295878035009
"GO:0051987",0.382938959758854
"GO:0009178",0.664705882352941
"GO:0051988",0.177983110291679
"GO:0000963",0.389503213359883
"GO:0009179",0.364399751192204
"GO:0038154",0.149414041785979
"GO:0000964",0.0451179924864135
"GO:0038155",0.569613691801888
"GO:0000965",0.311795553486577
"GO:0042026",0.00156411433979851
"GO:0090190",0.986769665531056
"GO:0038156",0.251878833400597
"GO:0000966",0.50862996881819
"GO:0002396",3.1339086277587e-07
"GO:0002397",0.892156862745098
"GO:0038159",0.0676289762095696
"GO:0002398",0.777777777777778
"GO:0009120",0.504761259972879
"GO:0051970",0.0412026452430331
"GO:0002399",0.553921568627451
"GO:0051971",0.0596120292936859
"GO:0051972",0.625598416822731
"GO:0009123",0.783741374003357
"GO:0051973",0.76325862427577
"GO:0050746",0.00799672575854127
"GO:0009124",0.83427674154678
"GO:0097720",0.754891343583043
"GO:0051974",0.935621743153651
"GO:0090199",0.287159144041901
"GO:0050747",0.0675914386658509
"GO:0009125",0.492280607027629
"GO:0097722",0.989923157813626
"GO:0050748",0.0559148649104109
"GO:0038180",0.00901732241086437
"GO:0009126",0.121841796442189
"GO:0009127",0.260132572333208
"GO:0051977",0.299671412924425
"GO:0061162",0.590762395350922
"GO:0009128",0.804623577867927
"GO:0038183",0.593418496542728
"GO:0009129",0.700147248852545
"GO:0038185",0.251824817518248
"GO:0000956",0.988396753892775
"GO:0050730",0.00392639620984486
"GO:0038188",0.0496928394508893
"GO:0061168",0.298557158712542
"GO:0050731",4.51961557473289e-06
"GO:0038189",0.261801278161419
"GO:0000959",0.644464370567117
"GO:0009110",0.0370866659665952
"GO:0050732",0.996364108140067
"GO:0009111",0.360975911073392
"GO:0009112",0.00327022467831951
"GO:0051923",0.60655280725477
"GO:0009113",0.154061440788936
"GO:0051924",0.00156533033247877
"GO:0038170",0.465167739502593
"GO:0042040",0.181298255647698
"GO:0009116",0.779577885983366
"GO:0051926",0.124187871436619
"GO:0038171",0.118637014565723
"GO:0009117",0.164678815318235
"GO:0038172",0.569613691801888
"GO:0061152",0.402898880779684
"GO:0051928",0.385365102298476
"GO:0061153",0.486032099157795
"GO:0009119",0.0348049896901186
"GO:0042044",0.857046382695451
"GO:0061154",0.0175995587105192
"GO:1902600",0.999922089171349
"GO:0010092",0.0109753389328328
"GO:0042045",0.970118013131588
"GO:0061156",0.514148970936923
"GO:0061157",0.952429220102825
"GO:1902603",0.281421860714398
"GO:0042048",0.975524475524476
"GO:0061158",0.767720768639237
"GO:0038179",0.000815087714234545
"GO:0009140",0.125
"GO:0032801",0.303852131646183
"GO:0009141",0.574790422773578
"GO:0032802",0.172539682393818
"GO:0009142",0.355322985760858
"GO:0032803",0.352386516666106
"GO:0009143",0.949042579421978
"GO:0051913",0.242410303587857
"GO:0032804",0.266917293233083
"GO:0009144",0.500631260630178
"GO:0051914",0.6
"GO:0032805",0.559290661571531
"GO:0009145",0.621535177498847
"GO:0051915",1
"GO:0061180",0.0114846457648148
"GO:0009146",0.662916433556982
"GO:0061181",0.826213469904874
"GO:0009147",0.892093710845066
"GO:0051917",0.413901798276196
"GO:0097744",0.316666666666667
"GO:0002360",0.385366355945992
"GO:0032808",0.102275345075404
"GO:0061182",0.55861835707944
"GO:0009148",0.929884451619347
"GO:0051918",0.00107802993077696
"GO:0002361",0.196718922450756
"GO:0061183",0.715372551501984
"GO:0097745",0.0269230769230769
"GO:0051919",0.622259754826977
"GO:0002362",0.630769230769231
"GO:0061184",0.596837944664032
"GO:0097746",3.81334688452804e-05
"GO:0002363",0.119797728204675
"GO:0002364",0.290322580645161
"GO:0090160",0.919777278364795
"GO:0106230",0.432360300250209
"GO:0090161",0.952146490210453
"GO:0038127",0.991777704398062
"GO:0097749",0.312421737861726
"GO:0090162",0.943656376247318
"GO:0002366",0.243602556570683
"GO:0038128",0.808979216757512
"GO:0002367",0.00518899283126656
"GO:0038129",0.106454465075155
"GO:0009130",0.942261818246692
"GO:0051940",0.310802513179129
"GO:0002369",0.324102596123686
"GO:0009131",0.425464190981432
"GO:0051941",0.980577136514983
"GO:0090166",0.842434592098954
"GO:0009132",0.104538802930007
"GO:0009133",0.655378077181888
"GO:0051943",0.689655172413793
"GO:0090168",0.594177541745812
"GO:0009134",0.977906007053742
"GO:0051944",0.850498338870432
"GO:0090169",0.793916421055841
"GO:0009135",0.00210983009355871
"GO:0051945",0.666666666666667
"GO:0038110",0.158557862739329
"GO:0061170",0.666666666666667
"GO:0009136",0.540832624022813
"GO:0051946",0.821428571428572
"GO:0038111",0.423190692171169
"GO:0000921",0.196993670886076
"GO:0009137",0.862736060264043
"GO:0009138",0.759471709614647
"GO:0097734",0.75098814229249
"GO:0002351",0.63346908552388
"GO:0038113",0.244444444444444
"GO:0002353",1
"GO:0090150",0.922353900727226
"GO:0038116",0.284041700080192
"GO:0090151",0.702050127043715
"GO:0038118",0.264367816091954
"GO:0061178",0.442359540879818
"GO:0002357",0.732788209381444
"GO:0090153",0.402666576583878
"GO:0061179",0.440824201053065
"GO:0090154",0.367193885018587
"GO:0051930",0.333439235498173
"GO:0090155",0.727752041385739
"GO:0051931",6.6251107402028e-06
"GO:0090156",0.824190865619093
"GO:0051932",0.097962591436446
"GO:0051933",0.226449795999826
"GO:0090158",0.577100833601095
"GO:0051934",0.164887913497479
"GO:0051935",0.982714138286894
"GO:0000910",0.0220715692091863
"GO:0050708",0.016895490625645
"GO:0051936",0.127708978328173
"GO:0050709",0.0409723238906664
"GO:0051937",0.000258023029115592
"GO:0000912",0.350236161037855
"GO:0051938",0.0613973118087387
"GO:0002381",0.410613191766291
"GO:0051939",0.29201135942709
"GO:0038145",0.866523227785349
"GO:0000915",0.714285714285714
"GO:0002384",0.0548780487804878
"GO:0038146",0.0162482090255451
"GO:0002385",0.98874296435272
"GO:0090181",0.361481492541068
"GO:0090183",0.973523596172522
"GO:0090185",0.320218244493837
"GO:0090186",0.930269564982386
"GO:0090188",0.873469460065499
"GO:0090189",0.986584255139817
"GO:0061110",0.0070541567243427
"GO:0042000",0.205242966751918
"GO:0044467",0.198871426272042
"GO:0002370",0.514035291400656
"GO:0002371",0.908406975854773
"GO:0061115",0.333333333333333
"GO:0090170",0.0277591973244147
"GO:0061117",0.414962734942929
"GO:0002376",2.14117159204399e-25
"GO:0008090",0.188083106805665
"GO:0002377",0.684644432423618
"GO:0090174",0.0326461189875751
"GO:0009100",0.133211064463514
"GO:0090175",0.321829956997557
"GO:0009101",0.157080347407089
"GO:0090176",0.471045765752767
"GO:0090177",0.785923698697125
"GO:0090178",0.832905353683197
"GO:0090179",0.799050488156193
"GO:0061140",0.273455377574371
"GO:0009106",0.296650533525249
"GO:0061141",0.875776397515528
"GO:0044458",0.740116038950988
"GO:0002320",0.660671556549892
"GO:0002322",0.202397093307675
"GO:0061145",0.475627603287178
"GO:0002323",0.992681013106608
"GO:0097709",0.0104118280436835
"GO:0050890",6.75191145217513e-28
"GO:0002326",0.547167438833579
"GO:0050891",0.925115073700997
"GO:0002327",0.845318321273535
"GO:0050892",0.555165517146601
"GO:0051900",0.0574088765038691
"GO:0002328",0.774436090225564
"GO:0050893",0.0414754012367428
"GO:0051901",0.162848297213622
"GO:0002329",0.618181818181818
"GO:0050894",0.75
"GO:0051902",0.987250735534488
"GO:0050896",4.27149851185887e-76
"GO:0051904",0.414412910855111
"GO:0090128",0.0570327835104015
"GO:0051905",0.725004787489579
"GO:0090129",0.0773242716274998
"GO:0002312",0.281409092706491
"GO:0002313",0.0929276282357322
"GO:0061136",0.0794053556231436
"GO:0002314",0.704347826086956
"GO:0090110",0.952165520947913
"GO:0002315",0.802898550724638
"GO:0061138",0.454693508431149
"GO:1990961",0.461875237707761
"GO:0002317",0.249498327759197
"GO:1990962",0.623952384545067
"GO:0002318",0.787090579980595
"GO:0090114",0.23723572898436
"GO:1990963",0.293366093366093
"GO:0002319",0.414634146341463
"GO:0090116",1
"GO:0045661",0.936503015266203
"GO:1990966",0.486643106195797
"GO:0045662",0.822822315977259
"GO:0045663",0.918584060342224
"GO:0090119",0.765331246793861
"GO:0045664",0.0038837827285277
"GO:1990968",0.238270469181233
"GO:0045665",0.0938534803009734
"GO:1990969",0.166666666666667
"GO:0045666",0.107488631746604
"GO:0045667",0.994148594208701
"GO:0045668",0.999236310864865
"GO:0045669",0.887868117885569
"GO:0090140",0.78557288119552
"GO:0090141",0.914981868376092
"GO:0038108",0.6671826625387
"GO:0002347",0.105663535905214
"GO:0038109",0.606388448182556
"GO:0008063",0.867003757244205
"GO:0002349",0.898380071661921
"GO:0045650",0.725712633323324
"GO:0008064",0.724341577857441
"GO:0045651",0.969603355658251
"GO:0008065",0.334344013205811
"GO:0045652",0.082757897158702
"GO:0090148",0.899465957457724
"GO:0045653",1.27770362332035e-06
"GO:0045655",0.792422011529693
"GO:0000902",9.73217798571378e-10
"GO:0009298",0.147869674185464
"GO:0045657",0.469463222865772
"GO:0009299",0.495778613075556
"GO:0002331",0.438817961144288
"GO:0000904",1.01329336365943e-08
"GO:0090130",4.97601267302477e-05
"GO:0002335",0.0493794073493222
"GO:0090131",0.462405916260171
"GO:0090132",0.824106163016707
"GO:0008050",0.583333333333333
"GO:0050860",0.364414006346634
"GO:0050861",0.906113372531283
"GO:0002337",0.7
"GO:0008052",0.257299270072993
"GO:0050862",0.856485450498138
"GO:0008053",0.961546829921943
"GO:0050863",0.0978347355681205
"GO:0090135",0.564241672103324
"GO:0090136",0.692304897818756
"GO:0050864",0.597278946043572
"GO:0050865",6.31491333586023e-11
"GO:0045682",0.999814965154722
"GO:0050866",0.0537106604526275
"GO:0045683",0.671641086617339
"GO:0050867",1.12182888537523e-05
"GO:0045684",0.999967199389625
"GO:0050868",0.687564862488697
"GO:0061100",0.388888888888889
"GO:0044417",0.215863808319491
"GO:0045685",0.0100247116060453
"GO:0050869",0.537425579406557
"GO:0061101",0.821760283060593
"GO:0045686",0.876049523182458
"GO:0061102",0.575757575757576
"GO:0010040",0.78791249536522
"GO:0044419",6.10769448771283e-21
"GO:0045687",0.355469029451357
"GO:0061103",0.22955223880597
"GO:0010041",0.900583982202447
"GO:0061104",0.484324324324324
"GO:0010042",0.132687502595644
"GO:0010043",0.964788376742319
"GO:0010044",0.588898579640236
"GO:0061107",0.428066932902076
"GO:0060099",0.945216139810752
"GO:0010046",0.824712783593068
"GO:0050850",0.0371176490167672
"GO:0050851",0.236609853293076
"GO:0032570",0.0138218434984701
"GO:0050852",0.412852077200115
"GO:0050853",0.536955375367655
"GO:0045670",0.0722615738193958
"GO:0050854",0.635670931041649
"GO:0045671",0.432069276419859
"GO:0050855",0.948887779814195
"GO:0045672",0.0478368975289384
"GO:0050856",0.678340269032213
"GO:0050857",0.912297401407023
"GO:0008088",1.19248782896746e-06
"GO:0050858",0.357590521155252
"GO:0008089",0.943292194817013
"GO:0050859",0.907177427079282
"GO:0010033",2.12862063263326e-15
"GO:0010035",2.31053600075629e-09
"GO:0050881",0.99361167156649
"GO:0010038",0.13931931932585
"GO:0050882",0.179942423239345
"GO:0009260",0.824653419605242
"GO:0050883",0.0845070422535211
"GO:0010039",0.0112074895620617
"GO:0009261",0.0855423145018314
"GO:0045620",0.864572500687736
"GO:0050884",0.92194712845361
"GO:0009262",0.403816695785815
"GO:0045621",0.867528562347192
"GO:0050885",0.395282650766711
"GO:0009263",0.223593786102144
"GO:0050886",0.00570296284464663
"GO:0045622",0.324389568378017
"GO:1990926",0.922576621525303
"GO:0009264",0.822293646468266
"GO:0032525",0.606948402431494
"GO:0045623",0.884048119397948
"GO:1990927",0.744143625192012
"GO:0009265",0.163364225057195
"GO:0009266",0.0291514956278757
"GO:0032526",0.546456180395397
"GO:0045624",0.569028331985943
"GO:1990928",0.294576102303729
"GO:0032527",0.985153418960399
"GO:0045625",0.663929644727117
"GO:0009267",0.000364009335245584
"GO:0009268",0.797427718218541
"GO:0032528",0.576903316146114
"GO:0045627",0.605047274749722
"GO:0005996",0.00707484564289216
"GO:0045628",0.560403331912068
"GO:0045629",0.634652981427175
"GO:0090100",0.985569568469853
"GO:0090101",0.828977337420375
"GO:0050870",0.0716636075801659
"GO:0090102",0.230017437528536
"GO:1990911",0.123807326089482
"GO:0050871",0.547929155369205
"GO:0090103",0.807571253549373
"GO:0032510",0.607629117427874
"GO:0050872",0.480758412526281
"GO:0009250",0.491376898760826
"GO:0050873",0.197917729204959
"GO:0009251",0.947533604445566
"GO:0002309",0.297649041849509
"GO:0090107",0.6248637777414
"GO:0090108",0.532272364790902
"GO:0050877",0.362726105327133
"GO:0032515",0.678653766622924
"GO:0060061",0.124209457367447
"GO:0090109",0.979878214272724
"GO:0050878",0.000743246340558123
"GO:0032516",0.402896749668904
"GO:0009256",0.279341755446321
"GO:0050879",0.226296233479547
"GO:0009257",0.337662337662338
"GO:0045616",0.862191770002738
"GO:0009258",0.810526315789474
"GO:0060064",0.9
"GO:0045617",0.860880010067165
"GO:0009259",0.170814714366597
"GO:0060065",0.257980538892522
"GO:0045618",0.99858212890401
"GO:0060066",0.0177396015794322
"GO:0045619",0.927690832306011
"GO:0060068",0.510989010989011
"GO:0050820",0.109560954466408
"GO:0061298",0.699459804052633
"GO:0050821",0.476766473974002
"GO:0061299",0.712058516200797
"GO:0050822",0.178791615289766
"GO:0050823",0.483333333333333
"GO:0008015",0.108150393861079
"GO:0032543",0.999922634778761
"GO:0008016",0.997405721648678
"GO:0060050",0.719289948830098
"GO:0060052",0.140211628828973
"GO:0050829",0.109362233699686
"GO:0045646",0.695045848534584
"GO:0060054",0.322426622683299
"GO:0045647",0.92686831998915
"GO:0010001",1.0392601723693e-11
"GO:0060055",0.178744780029863
"GO:0045648",0.209903619299246
"GO:0010002",0.528790106358549
"GO:0060056",0.843146569326033
"GO:0045649",0.918645220004161
"GO:0060057",0.418390804597701
"GO:0060058",0.9
"GO:0060059",0.71307159302533
"GO:0050810",0.0035056178341959
"GO:0032530",0.876640396098696
"GO:0050812",0.735033869881184
"GO:0032532",0.800904977375566
"GO:0045630",0.555833642318626
"GO:0044403",0.00910892344732929
"GO:0045631",0.988323199133809
"GO:0008045",0.965001704011863
"GO:0032534",0.843632783067889
"GO:0045632",0.850720001638695
"GO:1990936",1
"GO:0060080",0.719665228985702
"GO:0050817",2.36925297930668e-07
"GO:0060081",0.793956069225634
"GO:0032535",0.000174925836790673
"GO:0044406",0.919254810809228
"GO:0060082",0.5
"GO:0050818",0.00657111079384851
"GO:0032536",0.230007729683073
"GO:0045634",0.580297962906659
"GO:0050819",0.0201094165099254
"GO:0060083",0.981818181818182
"GO:0045636",0.431438127090301
"GO:0060084",0.389499389499389
"GO:0045637",0.092460970425345
"GO:0044409",0.0640042465066383
"GO:0002491",0.288120567375887
"GO:0045638",0.125416679214671
"GO:0060086",0.779787448411666
"GO:0045639",0.38576114547621
"GO:0060087",0.315964121497656
"GO:0060088",0.126436781609195
"GO:0002495",0.772488484048862
"GO:0090292",0.743083003952569
"GO:0090293",0.188781014023733
"GO:0090294",0.20889748549323
"GO:0008033",0.956275377805436
"GO:0009221",0.267182723693706
"GO:0009222",0.138812794242508
"GO:0009223",0.621264959974637
"GO:0060070",0.564100952405542
"GO:0008037",1.25762386389781e-05
"GO:0050847",0.424286388182541
"GO:0009225",0.527561079731203
"GO:0060071",0.848654523991759
"GO:0008038",0.0579186357479694
"GO:0050848",0.00292211234620901
"GO:0009226",0.620244395206424
"GO:0060073",0.0477851773702772
"GO:0008039",0.469387755102041
"GO:0050849",0.55165886746622
"GO:0009227",0.109402321149964
"GO:0060074",0.0615749116357382
"GO:0060075",0.589968954380324
"GO:0060078",2.72416437639782e-12
"GO:0060079",0.692476292429383
"GO:0050830",0.483415076093523
"GO:0050832",0.802361000024213
"GO:0009211",0.295402178466695
"GO:0009212",0.0727272727272727
"GO:0005980",0.93968726766743
"GO:0009214",0.00245130788633642
"GO:0060020",0.368761974602932
"GO:0060021",0.575583805865194
"GO:0009215",0.220833495719359
"GO:0009216",0.41400304414003
"GO:0060022",0.835651658409006
"GO:0009217",0.787878787878788
"GO:0060023",0.319286440989027
"GO:0005984",0.916428915774526
"GO:0009218",0.963442064401116
"GO:0060024",0.611135847965668
"GO:0005985",0.3
"GO:0009219",0.101747834454629
"GO:0060025",0.882811337306231
"GO:0005986",0.4
"GO:0060026",0.982586733341311
"GO:0036392",0.446808510638298
"GO:0032501",1.45807184148385e-94
"GO:0032502",8.54586429326119e-79
